sys_time,dx,dy,dz,stim_state,global_trial_id
3670.0,0.007562,0.0,0.0,1,0
3680.0,0.007110,0.0,0.0,1,0
3690.0,0.008682,0.0,0.0,1,0
3700.0,0.008198,0.0,0.0,1,0
3710.0,0.008129,0.0,0.0,1,0
3720.0,0.007490,0.0,0.0,1,0
3730.0,0.007098,0.0,0.0,1,0
3740.0,0.008728,0.0,0.0,1,0
3750.0,0.006387,0.0,0.0,1,0
3760.0,0.007282,0.0,0.0,1,0
3770.0,0.009784,0.0,0.0,1,0
3780.0,0.007913,0.0,0.0,1,0
3790.0,0.008903,0.0,0.0,1,0
3800.0,0.006208,0.0,0.0,1,0
3810.0,0.005555,0.0,0.0,1,0
3820.0,0.008929,0.0,0.0,1,0
3830.0,0.007410,0.0,0.0,1,0
3840.0,0.009104,0.0,0.0,1,0
3850.0,0.008176,0.0,0.0,1,0
3860.0,0.008343,0.0,0.0,1,0
3870.0,0.007726,0.0,0.0,1,0
3880.0,0.005793,0.0,0.0,1,0
3890.0,0.008353,0.0,0.0,1,0
3900.0,0.007611,0.0,0.0,1,0
3910.0,0.008252,0.0,0.0,1,0
3920.0,0.008294,0.0,0.0,1,0
3930.0,0.007818,0.0,0.0,1,0
3940.0,0.007085,0.0,0.0,1,0
3950.0,0.007983,0.0,0.0,1,0
3960.0,0.009406,0.0,0.0,1,0
3970.0,0.005992,0.0,0.0,1,0
3980.0,0.009053,0.0,0.0,1,0
3990.0,0.007393,0.0,0.0,1,0
4000.0,0.006108,0.0,0.0,1,0
4010.0,0.009466,0.0,0.0,1,0
4020.0,0.005307,0.0,0.0,1,0
4030.0,0.009232,0.0,0.0,1,0
4040.0,0.006918,0.0,0.0,1,0
4050.0,0.009116,0.0,0.0,1,0
4060.0,0.007374,0.0,0.0,1,0
4070.0,0.008108,0.0,0.0,1,0
4080.0,0.009394,0.0,0.0,1,0
4090.0,0.006329,0.0,0.0,1,0
4100.0,0.008144,0.0,0.0,1,0
4110.0,0.007685,0.0,0.0,1,0
4120.0,0.007347,0.0,0.0,1,0
4130.0,0.007129,0.0,0.0,1,0
4140.0,0.009027,0.0,0.0,1,0
4150.0,0.008884,0.0,0.0,1,0
4160.0,0.005916,0.0,0.0,1,0
4170.0,0.009103,0.0,0.0,1,0
4180.0,0.007463,0.0,0.0,1,0
4190.0,0.006847,0.0,0.0,1,0
4200.0,0.009222,0.0,0.0,1,0
4210.0,0.005424,0.0,0.0,1,0
4220.0,0.009952,0.0,0.0,1,0
4230.0,0.004737,0.0,0.0,1,0
4240.0,0.009214,0.0,0.0,1,0
4250.0,0.008494,0.0,0.0,1,0
4260.0,0.008148,0.0,0.0,1,0
4270.0,0.009016,0.0,0.0,1,0
4280.0,0.006983,0.0,0.0,1,0
4290.0,0.008966,0.0,0.0,1,0
4300.0,0.007136,0.0,0.0,1,0
4310.0,0.005212,0.0,0.0,1,0
4320.0,0.009474,0.0,0.0,1,0
4330.0,0.007527,0.0,0.0,1,0
4340.0,0.008480,0.0,0.0,1,0
4350.0,0.008435,0.0,0.0,1,0
4360.0,0.008766,0.0,0.0,1,0
4370.0,0.007103,0.0,0.0,1,0
4380.0,0.007869,0.0,0.0,1,0
4390.0,0.008345,0.0,0.0,1,0
4400.0,0.005127,0.0,0.0,1,0
4410.0,0.009076,0.0,0.0,1,0
4420.0,0.006422,0.0,0.0,1,0
4430.0,0.007989,0.0,0.0,1,0
4440.0,0.009328,0.0,0.0,1,0
4450.0,0.007589,0.0,0.0,1,0
4460.0,0.008994,0.0,0.0,1,0
4470.0,0.006926,0.0,0.0,1,0
4480.0,0.007985,0.0,0.0,1,0
4490.0,0.006669,0.0,0.0,1,0
4500.0,0.008146,0.0,0.0,1,0
4510.0,0.007969,0.0,0.0,1,0
4520.0,0.007341,0.0,0.0,1,0
4530.0,0.008336,0.0,0.0,1,0
4540.0,0.008096,0.0,0.0,1,0
4550.0,0.009027,0.0,0.0,1,0
4560.0,0.007206,0.0,0.0,1,0
4570.0,0.006925,0.0,0.0,1,0
4580.0,0.006450,0.0,0.0,1,0
4590.0,0.007779,0.0,0.0,1,0
4600.0,0.009578,0.0,0.0,1,0
4610.0,0.006297,0.0,0.0,1,0
4620.0,0.008908,0.0,0.0,1,0
4630.0,0.007742,0.0,0.0,1,0
4640.0,0.007151,0.0,0.0,1,0
4650.0,0.008808,0.0,0.0,1,0
4660.0,0.006167,0.0,0.0,1,0
4670.0,0.008807,0.0,0.0,1,0
4680.0,0.008070,0.0,0.0,1,0
4690.0,0.007104,0.0,0.0,1,0
4700.0,0.009032,0.0,0.0,1,0
4710.0,0.006499,0.0,0.0,1,0
4720.0,0.008082,0.0,0.0,1,0
4730.0,0.006904,0.0,0.0,1,0
4740.0,0.009106,0.0,0.0,1,0
4750.0,0.009193,0.0,0.0,1,0
4760.0,0.004686,0.0,0.0,1,0
4770.0,0.008687,0.0,0.0,1,0
4780.0,0.008247,0.0,0.0,1,0
4790.0,0.007414,0.0,0.0,1,0
4800.0,0.008273,0.0,0.0,1,0
4810.0,0.006810,0.0,0.0,1,0
4820.0,0.009307,0.0,0.0,1,0
4830.0,0.008064,0.0,0.0,1,0
4840.0,0.008941,0.0,0.0,1,0
4850.0,0.005022,0.0,0.0,1,0
4860.0,0.009373,0.0,0.0,1,0
4870.0,0.006896,0.0,0.0,1,0
4880.0,0.007359,0.0,0.0,1,0
4890.0,0.009391,0.0,0.0,1,0
4900.0,0.006946,0.0,0.0,1,0
4910.0,0.008952,0.0,0.0,1,0
4920.0,0.008074,0.0,0.0,1,0
4930.0,0.007500,0.0,0.0,1,0
4940.0,0.005713,0.0,0.0,1,0
4950.0,0.008499,0.0,0.0,1,0
4960.0,0.007608,0.0,0.0,1,0
4970.0,0.008639,0.0,0.0,1,0
4980.0,0.008615,0.0,0.0,1,0
4990.0,0.007662,0.0,0.0,1,0
-5700.0,0.000333,0.0,0.0,0,1
-5690.0,0.003545,0.0,0.0,0,1
-5680.0,0.004624,0.0,0.0,0,1
-5670.0,0.005576,0.0,0.0,0,1
-5660.0,0.007356,0.0,0.0,0,1
-5650.0,0.007658,0.0,0.0,0,1
-5640.0,0.007518,0.0,0.0,0,1
-5630.0,0.009695,0.0,0.0,0,1
-5620.0,0.008006,0.0,0.0,0,1
-5610.0,0.012080,0.0,0.0,0,1
-5600.0,0.013307,0.0,0.0,0,1
-5590.0,0.010740,0.0,0.0,0,1
-5580.0,0.012321,0.0,0.0,0,1
-5570.0,0.011380,0.0,0.0,0,1
-5560.0,0.013269,0.0,0.0,0,1
-5550.0,0.013113,0.0,0.0,0,1
-5540.0,0.012794,0.0,0.0,0,1
-5530.0,0.012538,0.0,0.0,0,1
-5520.0,0.012583,0.0,0.0,0,1
-5510.0,0.013336,0.0,0.0,0,1
-5500.0,0.011778,0.0,0.0,0,1
-5490.0,0.012826,0.0,0.0,0,1
-5480.0,0.012676,0.0,0.0,0,1
-5470.0,0.013484,0.0,0.0,0,1
-5460.0,0.013810,0.0,0.0,0,1
-5450.0,0.005780,0.0,0.0,0,1
-5440.0,0.013627,0.0,0.0,0,1
-5430.0,0.011389,0.0,0.0,0,1
-5420.0,0.012442,0.0,0.0,0,1
-5410.0,0.013888,0.0,0.0,0,1
-5400.0,0.009213,0.0,0.0,0,1
-5390.0,0.012398,0.0,0.0,0,1
-5380.0,0.012569,0.0,0.0,0,1
-5370.0,0.009964,0.0,0.0,0,1
-5360.0,0.014736,0.0,0.0,0,1
-5350.0,0.011691,0.0,0.0,0,1
-5340.0,0.012352,0.0,0.0,0,1
-5330.0,0.011283,0.0,0.0,0,1
-5320.0,0.012543,0.0,0.0,0,1
-5310.0,0.013238,0.0,0.0,0,1
-5300.0,0.009908,0.0,0.0,0,1
-5290.0,0.013953,0.0,0.0,0,1
-5280.0,0.009913,0.0,0.0,0,1
-5270.0,0.013208,0.0,0.0,0,1
-5260.0,0.012685,0.0,0.0,0,1
-5250.0,0.012538,0.0,0.0,0,1
-5240.0,0.012674,0.0,0.0,0,1
-5230.0,0.013351,0.0,0.0,0,1
-5220.0,0.013062,0.0,0.0,0,1
-5210.0,0.013194,0.0,0.0,0,1
-5200.0,0.008969,0.0,0.0,0,1
-5190.0,0.014471,0.0,0.0,0,1
-5180.0,0.011654,0.0,0.0,0,1
-5170.0,0.013522,0.0,0.0,0,1
-5160.0,0.013874,0.0,0.0,0,1
-5150.0,0.010171,0.0,0.0,0,1
-5140.0,0.014025,0.0,0.0,0,1
-5130.0,0.011480,0.0,0.0,0,1
-5120.0,0.012350,0.0,0.0,0,1
-5110.0,0.011687,0.0,0.0,0,1
-5100.0,0.012592,0.0,0.0,0,1
-5090.0,0.012959,0.0,0.0,0,1
-5080.0,0.008651,0.0,0.0,0,1
-5070.0,0.013309,0.0,0.0,0,1
-5060.0,0.010966,0.0,0.0,0,1
-5050.0,0.012310,0.0,0.0,0,1
-5040.0,0.012925,0.0,0.0,0,1
-5030.0,0.010668,0.0,0.0,0,1
-5020.0,0.013925,0.0,0.0,0,1
-5010.0,0.011338,0.0,0.0,0,1
-5000.0,0.013221,0.0,0.0,0,1
-4990.0,0.011931,0.0,0.0,0,1
-4980.0,0.013450,0.0,0.0,0,1
-4970.0,0.011920,0.0,0.0,0,1
-4960.0,0.011969,0.0,0.0,0,1
-4950.0,0.012945,0.0,0.0,0,1
-4940.0,0.011252,0.0,0.0,0,1
-4930.0,0.013033,0.0,0.0,0,1
-4920.0,0.013362,0.0,0.0,0,1
-4910.0,0.006680,0.0,0.0,0,1
-4900.0,0.013381,0.0,0.0,0,1
-4890.0,0.011244,0.0,0.0,0,1
-4880.0,0.012348,0.0,0.0,0,1
-4870.0,0.012767,0.0,0.0,0,1
-4860.0,0.010010,0.0,0.0,0,1
-4850.0,0.014108,0.0,0.0,0,1
-4840.0,0.011109,0.0,0.0,0,1
-4830.0,0.012793,0.0,0.0,0,1
-4820.0,0.013050,0.0,0.0,0,1
-4810.0,0.005213,0.0,0.0,0,1
-4800.0,0.013903,0.0,0.0,0,1
-4790.0,0.010383,0.0,0.0,0,1
-4780.0,0.012270,0.0,0.0,0,1
-4770.0,0.013405,0.0,0.0,0,1
-4760.0,0.008837,0.0,0.0,0,1
-4750.0,0.014714,0.0,0.0,0,1
-4740.0,0.009854,0.0,0.0,0,1
-4730.0,0.012602,0.0,0.0,0,1
-4720.0,0.012716,0.0,0.0,0,1
-4710.0,0.008992,0.0,0.0,0,1
-4700.0,0.014323,0.0,0.0,0,1
-4690.0,0.010795,0.0,0.0,0,1
-4680.0,0.012444,0.0,0.0,0,1
-4670.0,0.014772,0.0,0.0,0,1
-4660.0,0.007962,0.0,0.0,0,1
-4650.0,0.013167,0.0,0.0,0,1
-4640.0,0.009814,0.0,0.0,0,1
-4630.0,0.013882,0.0,0.0,0,1
-4620.0,0.011043,0.0,0.0,0,1
-4610.0,0.012215,0.0,0.0,0,1
-4600.0,0.014085,0.0,0.0,0,1
-4590.0,0.007121,0.0,0.0,0,1
-4580.0,0.014553,0.0,0.0,0,1
-4570.0,0.011649,0.0,0.0,0,1
-4560.0,0.010995,0.0,0.0,0,1
-4550.0,0.012750,0.0,0.0,0,1
-4540.0,0.011908,0.0,0.0,0,1
-4530.0,0.012276,0.0,0.0,0,1
-4520.0,0.011496,0.0,0.0,0,1
-4510.0,0.014032,0.0,0.0,0,1
-4500.0,0.012218,0.0,0.0,0,1
-4490.0,0.012327,0.0,0.0,0,1
-4480.0,0.010613,0.0,0.0,0,1
-4470.0,0.013519,0.0,0.0,0,1
-4460.0,0.011548,0.0,0.0,0,1
-4450.0,0.013179,0.0,0.0,0,1
-4440.0,0.013707,0.0,0.0,0,1
-4430.0,0.009809,0.0,0.0,0,1
-4420.0,0.013312,0.0,0.0,0,1
-4410.0,0.010410,0.0,0.0,0,1
-4400.0,0.014691,0.0,0.0,0,1
-4390.0,0.010269,0.0,0.0,0,1
-4380.0,0.012217,0.0,0.0,0,1
-4370.0,0.013244,0.0,0.0,0,1
-4360.0,0.008609,0.0,0.0,0,1
-4350.0,0.014581,0.0,0.0,0,1
-4340.0,0.010332,0.0,0.0,0,1
-4330.0,0.012224,0.0,0.0,0,1
-4320.0,0.011970,0.0,0.0,0,1
-4310.0,0.012749,0.0,0.0,0,1
-4300.0,0.013346,0.0,0.0,0,1
-4290.0,0.008104,0.0,0.0,0,1
-4280.0,0.014057,0.0,0.0,0,1
-4270.0,0.010621,0.0,0.0,0,1
-4260.0,0.013513,0.0,0.0,0,1
-4250.0,0.012692,0.0,0.0,0,1
-4240.0,0.012455,0.0,0.0,0,1
-4230.0,0.012057,0.0,0.0,0,1
-4220.0,0.011824,0.0,0.0,0,1
-4210.0,0.010738,0.0,0.0,0,1
-4200.0,0.008477,0.0,0.0,0,1
-4190.0,0.011287,0.0,0.0,0,1
-4180.0,0.012669,0.0,0.0,0,1
-4170.0,0.012103,0.0,0.0,0,1
-4160.0,0.013878,0.0,0.0,0,1
-4150.0,0.009683,0.0,0.0,0,1
-4140.0,0.012293,0.0,0.0,0,1
-4130.0,0.011584,0.0,0.0,0,1
-4120.0,0.012399,0.0,0.0,0,1
-4110.0,0.015080,0.0,0.0,0,1
-4100.0,0.009363,0.0,0.0,0,1
-4090.0,0.014035,0.0,0.0,0,1
-4080.0,0.009550,0.0,0.0,0,1
-4070.0,0.012211,0.0,0.0,0,1
-4060.0,0.013436,0.0,0.0,0,1
-4050.0,0.008163,0.0,0.0,0,1
-4040.0,0.013806,0.0,0.0,0,1
-4030.0,0.010258,0.0,0.0,0,1
-4020.0,0.013143,0.0,0.0,0,1
-4010.0,0.012990,0.0,0.0,0,1
-4000.0,0.013209,0.0,0.0,0,1
-3990.0,0.012416,0.0,0.0,0,1
-3980.0,0.013040,0.0,0.0,0,1
-3970.0,0.012149,0.0,0.0,0,1
-3960.0,0.012809,0.0,0.0,0,1
-3950.0,0.011622,0.0,0.0,0,1
-3940.0,0.014010,0.0,0.0,0,1
-3930.0,0.013097,0.0,0.0,0,1
-3920.0,0.013345,0.0,0.0,0,1
-3910.0,0.012039,0.0,0.0,0,1
-3900.0,0.012522,0.0,0.0,0,1
-3890.0,0.013122,0.0,0.0,0,1
-3880.0,0.006636,0.0,0.0,0,1
-3870.0,0.012763,0.0,0.0,0,1
-3860.0,0.011321,0.0,0.0,0,1
-3850.0,0.013265,0.0,0.0,0,1
-3840.0,0.014728,0.0,0.0,0,1
-3830.0,0.009439,0.0,0.0,0,1
-3820.0,0.013833,0.0,0.0,0,1
-3810.0,0.010217,0.0,0.0,0,1
-3800.0,0.012236,0.0,0.0,0,1
-3790.0,0.012687,0.0,0.0,0,1
-3780.0,0.008167,0.0,0.0,0,1
-3770.0,0.014636,0.0,0.0,0,1
-3760.0,0.010965,0.0,0.0,0,1
-3750.0,0.012256,0.0,0.0,0,1
-3740.0,0.012732,0.0,0.0,0,1
-3730.0,0.007941,0.0,0.0,0,1
-3720.0,0.013919,0.0,0.0,0,1
-3710.0,0.011648,0.0,0.0,0,1
-3700.0,0.012295,0.0,0.0,0,1
-3690.0,0.013233,0.0,0.0,0,1
-3680.0,0.008837,0.0,0.0,0,1
-3670.0,0.013516,0.0,0.0,0,1
-3660.0,0.009891,0.0,0.0,0,1
-3650.0,0.013742,0.0,0.0,0,1
-3640.0,0.013096,0.0,0.0,0,1
-3630.0,0.012489,0.0,0.0,0,1
-3620.0,0.012717,0.0,0.0,0,1
-3610.0,0.011410,0.0,0.0,0,1
-3600.0,0.012852,0.0,0.0,0,1
-3590.0,0.012503,0.0,0.0,0,1
-3580.0,0.012683,0.0,0.0,0,1
-3570.0,0.013565,0.0,0.0,0,1
-3560.0,0.008755,0.0,0.0,0,1
-3550.0,0.012610,0.0,0.0,0,1
-3540.0,0.011576,0.0,0.0,0,1
-3530.0,0.012493,0.0,0.0,0,1
-3520.0,0.014861,0.0,0.0,0,1
-3510.0,0.006648,0.0,0.0,0,1
-3500.0,0.014057,0.0,0.0,0,1
-3490.0,0.010113,0.0,0.0,0,1
-3480.0,0.012216,0.0,0.0,0,1
-3470.0,0.013068,0.0,0.0,0,1
-3460.0,0.011270,0.0,0.0,0,1
-3450.0,0.013877,0.0,0.0,0,1
-3440.0,0.010327,0.0,0.0,0,1
-3430.0,0.013203,0.0,0.0,0,1
-3420.0,0.012673,0.0,0.0,0,1
-3410.0,0.012537,0.0,0.0,0,1
-3400.0,0.013746,0.0,0.0,0,1
-3390.0,0.011330,0.0,0.0,0,1
-3380.0,0.012824,0.0,0.0,0,1
-3370.0,0.012946,0.0,0.0,0,1
-3360.0,0.011237,0.0,0.0,0,1
-3350.0,0.014454,0.0,0.0,0,1
-3340.0,0.012145,0.0,0.0,0,1
-3330.0,0.013452,0.0,0.0,0,1
-3320.0,0.012230,0.0,0.0,0,1
-3310.0,0.012511,0.0,0.0,0,1
-3300.0,0.013505,0.0,0.0,0,1
-3290.0,0.006750,0.0,0.0,0,1
-3280.0,0.012468,0.0,0.0,0,1
-3270.0,0.011605,0.0,0.0,0,1
-3260.0,0.012447,0.0,0.0,0,1
-3250.0,0.015120,0.0,0.0,0,1
-3240.0,0.008716,0.0,0.0,0,1
-3230.0,0.014568,0.0,0.0,0,1
-3220.0,0.009554,0.0,0.0,0,1
-3210.0,0.012510,0.0,0.0,0,1
-3200.0,0.012991,0.0,0.0,0,1
-3190.0,0.008386,0.0,0.0,0,1
-3180.0,0.013890,0.0,0.0,0,1
-3170.0,0.009827,0.0,0.0,0,1
-3160.0,0.013180,0.0,0.0,0,1
-3150.0,0.013434,0.0,0.0,0,1
-3140.0,0.006839,0.0,0.0,0,1
-3130.0,0.013900,0.0,0.0,0,1
-3120.0,0.011758,0.0,0.0,0,1
-3110.0,0.011881,0.0,0.0,0,1
-3100.0,0.014149,0.0,0.0,0,1
-3090.0,0.009890,0.0,0.0,0,1
-3080.0,0.014854,0.0,0.0,0,1
-3070.0,0.010704,0.0,0.0,0,1
-3060.0,0.012349,0.0,0.0,0,1
-3050.0,0.012329,0.0,0.0,0,1
-3040.0,0.012831,0.0,0.0,0,1
-3030.0,0.010234,0.0,0.0,0,1
-3020.0,0.013310,0.0,0.0,0,1
-3010.0,0.012938,0.0,0.0,0,1
-3000.0,0.012950,0.0,0.0,0,1
-2990.0,0.014948,0.0,0.0,0,1
-2980.0,0.010542,0.0,0.0,0,1
-2970.0,0.014747,0.0,0.0,0,1
-2960.0,0.012091,0.0,0.0,0,1
-2950.0,0.012593,0.0,0.0,0,1
-2940.0,0.012490,0.0,0.0,0,1
-2930.0,0.013405,0.0,0.0,0,1
-2920.0,0.011666,0.0,0.0,0,1
-2910.0,0.013928,0.0,0.0,0,1
-2900.0,0.013208,0.0,0.0,0,1
-2890.0,0.014103,0.0,0.0,0,1
-2880.0,0.010383,0.0,0.0,0,1
-2870.0,0.013400,0.0,0.0,0,1
-2860.0,0.013007,0.0,0.0,0,1
-2850.0,0.012367,0.0,0.0,0,1
-2840.0,0.011456,0.0,0.0,0,1
-2830.0,0.011992,0.0,0.0,0,1
-2820.0,0.011953,0.0,0.0,0,1
-2810.0,0.014717,0.0,0.0,0,1
-2800.0,0.010184,0.0,0.0,0,1
-2790.0,0.013167,0.0,0.0,0,1
-2780.0,0.013720,0.0,0.0,0,1
-2770.0,0.009430,0.0,0.0,0,1
-2760.0,0.013602,0.0,0.0,0,1
-2750.0,0.009973,0.0,0.0,0,1
-2740.0,0.013804,0.0,0.0,0,1
-2730.0,0.011831,0.0,0.0,0,1
-2720.0,0.011858,0.0,0.0,0,1
-2710.0,0.013919,0.0,0.0,0,1
-2700.0,0.010651,0.0,0.0,0,1
-2690.0,0.014636,0.0,0.0,0,1
-2680.0,0.010455,0.0,0.0,0,1
-2670.0,0.014125,0.0,0.0,0,1
-2660.0,0.013388,0.0,0.0,0,1
-2650.0,0.012546,0.0,0.0,0,1
-2640.0,0.011747,0.0,0.0,0,1
-2630.0,0.011399,0.0,0.0,0,1
-2620.0,0.008919,0.0,0.0,0,1
-2610.0,0.011380,0.0,0.0,0,1
-2600.0,0.013220,0.0,0.0,0,1
-2590.0,0.010707,0.0,0.0,0,1
-2580.0,0.012289,0.0,0.0,0,1
-2570.0,0.011394,0.0,0.0,0,1
-2560.0,0.012402,0.0,0.0,0,1
-2550.0,0.011819,0.0,0.0,0,1
-2540.0,0.012541,0.0,0.0,0,1
-2530.0,0.013800,0.0,0.0,0,1
-2520.0,0.007282,0.0,0.0,0,1
-2510.0,0.013231,0.0,0.0,0,1
-2500.0,0.010912,0.0,0.0,0,1
-2490.0,0.012569,0.0,0.0,0,1
-2480.0,0.012963,0.0,0.0,0,1
-2470.0,0.009118,0.0,0.0,0,1
-2460.0,0.012406,0.0,0.0,0,1
-2450.0,0.013390,0.0,0.0,0,1
-2440.0,0.009038,0.0,0.0,0,1
-2430.0,0.013168,0.0,0.0,0,1
-2420.0,0.010423,0.0,0.0,0,1
-2410.0,0.013724,0.0,0.0,0,1
-2400.0,0.010214,0.0,0.0,0,1
-2390.0,0.012990,0.0,0.0,0,1
-2380.0,0.013615,0.0,0.0,0,1
-2370.0,0.008647,0.0,0.0,0,1
-2360.0,0.013641,0.0,0.0,0,1
-2350.0,0.009886,0.0,0.0,0,1
-2340.0,0.013925,0.0,0.0,0,1
-2330.0,0.011615,0.0,0.0,0,1
-2320.0,0.012556,0.0,0.0,0,1
-2310.0,0.012965,0.0,0.0,0,1
-2300.0,0.007333,0.0,0.0,0,1
-2290.0,0.012435,0.0,0.0,0,1
-2280.0,0.012238,0.0,0.0,0,1
-2270.0,0.012888,0.0,0.0,0,1
-2260.0,0.012360,0.0,0.0,0,1
-2250.0,0.012901,0.0,0.0,0,1
-2240.0,0.012239,0.0,0.0,0,1
-2230.0,0.013528,0.0,0.0,0,1
-2220.0,0.010968,0.0,0.0,0,1
-2210.0,0.013768,0.0,0.0,0,1
-2200.0,0.012222,0.0,0.0,0,1
-2190.0,0.012346,0.0,0.0,0,1
-2180.0,0.014276,0.0,0.0,0,1
-2170.0,0.008815,0.0,0.0,0,1
-2160.0,0.014877,0.0,0.0,0,1
-2150.0,0.011100,0.0,0.0,0,1
-2140.0,0.012351,0.0,0.0,0,1
-2130.0,0.013210,0.0,0.0,0,1
-2120.0,0.008622,0.0,0.0,0,1
-2110.0,0.012431,0.0,0.0,0,1
-2100.0,0.011060,0.0,0.0,0,1
-2090.0,0.013289,0.0,0.0,0,1
-2080.0,0.012367,0.0,0.0,0,1
-2070.0,0.013255,0.0,0.0,0,1
-2060.0,0.011296,0.0,0.0,0,1
-2050.0,0.012404,0.0,0.0,0,1
-2040.0,0.013672,0.0,0.0,0,1
-2030.0,0.009157,0.0,0.0,0,1
-2020.0,0.012393,0.0,0.0,0,1
-2010.0,0.011222,0.0,0.0,0,1
-2000.0,0.013218,0.0,0.0,0,1
-1990.0,0.012349,0.0,0.0,0,1
-1980.0,0.012431,0.0,0.0,0,1
-1970.0,0.013955,0.0,0.0,0,1
-1960.0,0.010701,0.0,0.0,0,1
-1950.0,0.012822,0.0,0.0,0,1
-1940.0,0.013269,0.0,0.0,0,1
-1930.0,0.008970,0.0,0.0,0,1
-1920.0,0.014003,0.0,0.0,0,1
-1910.0,0.011755,0.0,0.0,0,1
-1900.0,0.013256,0.0,0.0,0,1
-1890.0,0.011220,0.0,0.0,0,1
-1880.0,0.012348,0.0,0.0,0,1
-1870.0,0.014666,0.0,0.0,0,1
-1860.0,0.005128,0.0,0.0,0,1
-1850.0,0.012545,0.0,0.0,0,1
-1840.0,0.011670,0.0,0.0,0,1
-1830.0,0.013193,0.0,0.0,0,1
-1820.0,0.012725,0.0,0.0,0,1
-1810.0,0.012588,0.0,0.0,0,1
-1800.0,0.012920,0.0,0.0,0,1
-1790.0,0.012838,0.0,0.0,0,1
-1780.0,0.012709,0.0,0.0,0,1
-1770.0,0.014162,0.0,0.0,0,1
-1760.0,0.012690,0.0,0.0,0,1
-1750.0,0.013475,0.0,0.0,0,1
-1740.0,0.013531,0.0,0.0,0,1
-1730.0,0.011883,0.0,0.0,0,1
-1720.0,0.013757,0.0,0.0,0,1
-1710.0,0.011262,0.0,0.0,0,1
-1700.0,0.015073,0.0,0.0,0,1
-1690.0,0.012351,0.0,0.0,0,1
-1680.0,0.013166,0.0,0.0,0,1
-1670.0,0.012780,0.0,0.0,0,1
-1660.0,0.012817,0.0,0.0,0,1
-1650.0,0.013764,0.0,0.0,0,1
-1640.0,0.009777,0.0,0.0,0,1
-1630.0,0.013089,0.0,0.0,0,1
-1620.0,0.013404,0.0,0.0,0,1
-1610.0,0.006893,0.0,0.0,0,1
-1600.0,0.013402,0.0,0.0,0,1
-1590.0,0.012280,0.0,0.0,0,1
-1580.0,0.013864,0.0,0.0,0,1
-1570.0,0.012369,0.0,0.0,0,1
-1560.0,0.012417,0.0,0.0,0,1
-1550.0,0.012864,0.0,0.0,0,1
-1540.0,0.010210,0.0,0.0,0,1
-1530.0,0.014502,0.0,0.0,0,1
-1520.0,0.010422,0.0,0.0,0,1
-1510.0,0.014149,0.0,0.0,0,1
-1500.0,0.012294,0.0,0.0,0,1
-1490.0,0.012371,0.0,0.0,0,1
-1480.0,0.014328,0.0,0.0,0,1
-1470.0,0.011317,0.0,0.0,0,1
-1460.0,0.012858,0.0,0.0,0,1
-1450.0,0.012412,0.0,0.0,0,1
-1440.0,0.012824,0.0,0.0,0,1
-1430.0,0.012754,0.0,0.0,0,1
-1420.0,0.013287,0.0,0.0,0,1
-1410.0,0.011003,0.0,0.0,0,1
-1400.0,0.014156,0.0,0.0,0,1
-1390.0,0.013925,0.0,0.0,0,1
-1380.0,0.013254,0.0,0.0,0,1
-1370.0,0.012371,0.0,0.0,0,1
-1360.0,0.011106,0.0,0.0,0,1
-1350.0,0.011974,0.0,0.0,0,1
-1340.0,0.011807,0.0,0.0,0,1
-1330.0,0.012952,0.0,0.0,0,1
-1320.0,0.011725,0.0,0.0,0,1
-1310.0,0.013586,0.0,0.0,0,1
-1300.0,0.013493,0.0,0.0,0,1
-1290.0,0.012916,0.0,0.0,0,1
-1280.0,0.013110,0.0,0.0,0,1
-1270.0,0.014034,0.0,0.0,0,1
-1260.0,0.009522,0.0,0.0,0,1
-1250.0,0.014181,0.0,0.0,0,1
-1240.0,0.012732,0.0,0.0,0,1
-1230.0,0.012532,0.0,0.0,0,1
-1220.0,0.013344,0.0,0.0,0,1
-1210.0,0.012501,0.0,0.0,0,1
-1200.0,0.014832,0.0,0.0,0,1
-1190.0,0.010766,0.0,0.0,0,1
-1180.0,0.012403,0.0,0.0,0,1
-1170.0,0.012925,0.0,0.0,0,1
-1160.0,0.008265,0.0,0.0,0,1
-1150.0,0.014113,0.0,0.0,0,1
-1140.0,0.010823,0.0,0.0,0,1
-1130.0,0.013196,0.0,0.0,0,1
-1120.0,0.012701,0.0,0.0,0,1
-1110.0,0.012573,0.0,0.0,0,1
-1100.0,0.013773,0.0,0.0,0,1
-1090.0,0.010644,0.0,0.0,0,1
-1080.0,0.012860,0.0,0.0,0,1
-1070.0,0.013344,0.0,0.0,0,1
-1060.0,0.012547,0.0,0.0,0,1
-1050.0,0.014130,0.0,0.0,0,1
-1040.0,0.009665,0.0,0.0,0,1
-1030.0,0.013322,0.0,0.0,0,1
-1020.0,0.012451,0.0,0.0,0,1
-1010.0,0.012090,0.0,0.0,0,1
-1000.0,0.011463,0.0,0.0,0,1
-990.0,0.011839,0.0,0.0,0,1
-980.0,0.012356,0.0,0.0,0,1
-970.0,0.010122,0.0,0.0,0,1
-960.0,0.012539,0.0,0.0,0,1
-950.0,0.012869,0.0,0.0,0,1
-940.0,0.008494,0.0,0.0,0,1
-930.0,0.013262,0.0,0.0,0,1
-920.0,0.011831,0.0,0.0,0,1
-910.0,0.012364,0.0,0.0,0,1
